,date,state,cases,deaths,total_population,num_deaths,mean_temp,precipitation,wind_speed,percent_smokers,percent_adults_with_obesity,percent_insufficient_sleep,state-code
13745,2020-06-13,West Virginia,2274,88.0,1828909.0,34134.0,63.696226415094344,0.002,3.420408163265306,22.911954611641512,37.02452830188679,38.90533753843396,54
13746,2020-06-14,West Virginia,2290,88.0,1828909.0,34134.0,61.21153846153846,0.029268292682926828,3.702083333333334,22.911954611641512,37.02452830188679,38.90533753843396,54
13747,2020-06-15,West Virginia,2322,88.0,1828909.0,34134.0,62.77884615384615,0.31976744186046513,4.420833333333333,22.911954611641512,37.02452830188679,38.90533753843396,54
13748,2020-06-16,West Virginia,2341,88.0,1828909.0,34134.0,62.96603773584906,0.013137254901960785,3.836734693877551,22.911954611641512,37.02452830188679,38.90533753843396,54
13749,2020-06-17,West Virginia,2376,88.0,1828909.0,34134.0,63.925,0.06560975609756098,4.179166666666666,22.911954611641512,37.02452830188679,38.90533753843396,54
13750,2020-06-18,West Virginia,2418,88.0,1828909.0,34134.0,66.3423076923077,0.27954545454545454,2.889583333333333,22.911954611641512,37.02452830188679,38.90533753843396,54
13751,2020-06-19,West Virginia,2468,88.0,1828909.0,34134.0,67.61509433962264,0.2679166666666667,2.526530612244898,22.911954611641512,37.02452830188679,38.90533753843396,54
13752,2020-06-20,West Virginia,2500,88.0,1828909.0,34134.0,70.79811320754717,0.08470588235294119,1.9755102040816326,22.911954611641512,37.02452830188679,38.90533753843396,54
13753,2020-06-21,West Virginia,2543,89.0,1828909.0,34134.0,74.45471698113208,0.03686274509803922,2.5693877551020408,22.911954611641512,37.02452830188679,38.90533753843396,54
13754,2020-06-22,West Virginia,2571,90.0,1828909.0,34134.0,72.84716981132075,0.09448979591836734,4.834693877551021,22.911954611641512,37.02452830188679,38.90533753843396,54
13755,2020-06-23,West Virginia,2593,92.0,1828909.0,34134.0,71.41176470588235,0.016,4.659574468085107,22.911954611641512,37.02452830188679,38.90533753843396,54
13756,2020-06-24,West Virginia,2629,92.0,1828909.0,34134.0,69.31320754716981,0.4107547169811321,5.365306122448979,22.911954611641512,37.02452830188679,38.90533753843396,54
13757,2020-06-25,West Virginia,2693,92.0,1828909.0,34134.0,68.58867924528302,0.011904761904761904,3.4020408163265303,22.911954611641512,37.02452830188679,38.90533753843396,54
13758,2020-06-26,West Virginia,2729,92.0,1828909.0,34134.0,69.50943396226415,0.08392156862745098,4.56734693877551,22.911954611641512,37.02452830188679,38.90533753843396,54
13759,2020-06-27,West Virginia,2781,93.0,1828909.0,34134.0,72.8188679245283,0.10780487804878049,6.8612244897959185,22.911954611641512,37.02452830188679,38.90533753843396,54
13760,2020-06-28,West Virginia,2831,93.0,1828909.0,34134.0,72.04509803921569,0.2918604651162791,5.397872340425532,22.911954611641512,37.02452830188679,38.90533753843396,54
13761,2020-06-29,West Virginia,2869,93.0,1828909.0,34134.0,73.65283018867925,0.17607843137254903,3.4040816326530616,22.911954611641512,37.02452830188679,38.90533753843396,54
13762,2020-06-30,West Virginia,2904,93.0,1828909.0,34134.0,74.44339622641509,0.057058823529411766,2.257142857142857,22.911954611641512,37.02452830188679,38.90533753843396,54
13763,2020-07-01,West Virginia,2979,93.0,1828909.0,34134.0,73.8811320754717,0.08226415094339623,2.830612244897959,22.911954611641512,37.02452830188679,38.90533753843396,54
13764,2020-07-02,West Virginia,3053,93.0,1828909.0,34134.0,73.95849056603774,0.0005660377358490566,2.8755102040816327,22.911954611641512,37.02452830188679,38.90533753843396,54
13765,2020-07-03,West Virginia,3126,93.0,1828909.0,34134.0,75.31132075471699,0.0,2.024489795918367,22.911954611641512,37.02452830188679,38.90533753843396,54
13766,2020-07-04,West Virginia,3205,94.0,1828909.0,34134.0,76.32452830188679,0.0,1.8346938775510204,22.911954611641512,37.02452830188679,38.90533753843396,54
13767,2020-07-05,West Virginia,3335,95.0,1828909.0,34134.0,78.05283018867925,0.0,1.8755102040816327,22.911954611641512,37.02452830188679,38.90533753843396,54
13768,2020-07-06,West Virginia,3442,95.0,1837729.0,34333.0,78.39259259259259,0.0,2.426,22.920744095981483,37.06481481481482,38.90236227418519,54
13769,2020-07-07,West Virginia,3505,95.0,1837729.0,34333.0,77.99444444444444,0.010740740740740742,3.0060000000000002,22.920744095981483,37.06481481481482,38.90236227418519,54
13770,2020-07-08,West Virginia,3707,95.0,1837729.0,34333.0,76.25925925925925,0.18936170212765957,2.276,22.920744095981483,37.06481481481482,38.90236227418519,54
13771,2020-07-09,West Virginia,3826,95.0,1837729.0,34333.0,79.16851851851852,0.028333333333333335,2.084,22.920744095981483,37.06481481481482,38.90236227418519,54
13772,2020-07-10,West Virginia,3983,95.0,1837729.0,34333.0,77.62962962962963,0.012553191489361702,3.44,22.920744095981483,37.06481481481482,38.90236227418519,54
13773,2020-07-11,West Virginia,4146,96.0,1837729.0,34333.0,74.26851851851852,0.29703703703703704,7.236000000000001,22.920744095981483,37.06481481481482,38.90236227418519,54
13774,2020-07-12,West Virginia,4244,96.0,1837729.0,34333.0,72.2537037037037,0.022745098039215688,4.1819999999999995,22.920744095981483,37.06481481481482,38.90236227418519,54
13775,2020-07-13,West Virginia,4313,97.0,1837729.0,34333.0,70.57755102040817,0.057857142857142864,2.648888888888889,22.920744095981483,37.06481481481482,38.90236227418519,54
13776,2020-07-14,West Virginia,4407,97.0,1837729.0,34333.0,72.7204081632653,0.0010204081632653062,2.5155555555555558,22.920744095981483,37.06481481481482,38.90236227418519,54
13777,2020-07-15,West Virginia,4557,98.0,1837729.0,34333.0,75.58148148148149,0.0,2.292,22.920744095981483,37.06481481481482,38.90236227418519,54
13778,2020-07-16,West Virginia,4657,99.0,1837729.0,34333.0,80.14814814814815,0.08,5.622000000000001,22.920744095981483,37.06481481481482,38.90236227418519,54
13779,2020-07-17,West Virginia,4783,100.0,1837729.0,34333.0,79.26111111111112,0.07727272727272727,3.592,22.920744095981483,37.06481481481482,38.90236227418519,54
13780,2020-07-18,West Virginia,4922,100.0,1837729.0,34333.0,77.87407407407407,0.031296296296296294,2.36,22.920744095981483,37.06481481481482,38.90236227418519,54
13781,2020-07-19,West Virginia,5042,100.0,1837729.0,34333.0,80.89629629629628,0.007169811320754717,4.822,22.920744095981483,37.06481481481482,38.90236227418519,54
13782,2020-07-20,West Virginia,5142,100.0,1837729.0,34333.0,80.16111111111111,0.042765957446808514,4.852,22.920744095981483,37.06481481481482,38.90236227418519,54
13783,2020-07-21,West Virginia,5199,101.0,1837729.0,34333.0,78.46666666666667,0.06127659574468085,3.63,22.920744095981483,37.06481481481482,38.90236227418519,54
13784,2020-07-22,West Virginia,5461,102.0,1837729.0,34333.0,76.82407407407408,0.06382978723404255,3.662,22.920744095981483,37.06481481481482,38.90236227418519,54
13785,2020-07-23,West Virginia,5550,103.0,1837729.0,34333.0,73.44444444444444,0.2945238095238095,4.2780000000000005,22.920744095981483,37.06481481481482,38.90236227418519,54
13786,2020-07-24,West Virginia,5695,103.0,1837729.0,34333.0,75.16851851851851,0.30079999999999996,3.4859999999999998,22.920744095981483,37.06481481481482,38.90236227418519,54
13787,2020-07-25,West Virginia,5821,103.0,1846092.0,34459.0,76.84545454545454,0.027115384615384618,2.3215686274509806,22.882623312563638,37.10181818181818,38.86897680196363,54
13788,2020-07-26,West Virginia,5960,103.0,1846092.0,34459.0,76.91454545454546,0.0,3.3215686274509806,22.882623312563638,37.10181818181818,38.86897680196363,54
13789,2020-07-27,West Virginia,6054,106.0,1846092.0,34459.0,77.92545454545454,0.00375,5.0549019607843135,22.882623312563638,37.10181818181818,38.86897680196363,54
13790,2020-07-28,West Virginia,6173,111.0,1846092.0,34459.0,75.67454545454547,0.18136363636363637,4.894117647058823,22.882623312563638,37.10181818181818,38.86897680196363,54
13791,2020-07-29,West Virginia,6326,112.0,1846092.0,34459.0,75.27090909090909,0.17981132075471698,2.450980392156863,22.882623312563638,37.10181818181818,38.86897680196363,54
13792,2020-07-30,West Virginia,6422,115.0,1846092.0,34459.0,73.64,0.016341463414634147,2.0509803921568626,22.882623312563638,37.10181818181818,38.86897680196363,54
13793,2020-07-31,West Virginia,6642,116.0,1846092.0,34459.0,72.70727272727272,0.7781395348837209,3.398039215686275,22.882623312563638,37.10181818181818,38.86897680196363,54
13794,2020-08-01,West Virginia,6735,116.0,1846092.0,34459.0,75.31090909090909,0.23916666666666667,2.9745098039215683,22.882623312563638,37.10181818181818,38.86897680196363,54
13795,2020-08-02,West Virginia,6854,117.0,1846092.0,34459.0,74.22363636363636,0.26607843137254905,7.258823529411765,22.882623312563638,37.10181818181818,38.86897680196363,54
13796,2020-08-03,West Virginia,6973,117.0,1846092.0,34459.0,70.42181818181818,0.003653846153846154,2.5392156862745097,22.882623312563638,37.10181818181818,38.86897680196363,54
13797,2020-08-04,West Virginia,7051,124.0,1846092.0,34459.0,71.47818181818182,0.06326923076923077,4.449019607843137,22.882623312563638,37.10181818181818,38.86897680196363,54
13798,2020-08-05,West Virginia,7159,124.0,1846092.0,34459.0,70.19636363636364,0.08109090909090909,2.4372549019607845,22.882623312563638,37.10181818181818,38.86897680196363,54
13799,2020-08-06,West Virginia,7277,124.0,1846092.0,34459.0,70.30727272727273,0.022173913043478263,2.6254901960784314,22.882623312563638,37.10181818181818,38.86897680196363,54
13800,2020-08-07,West Virginia,7433,127.0,1846092.0,34459.0,72.88727272727273,0.11905660377358492,2.5588235294117645,22.882623312563638,37.10181818181818,38.86897680196363,54
13801,2020-08-08,West Virginia,7563,131.0,1846092.0,34459.0,73.09636363636363,0.04236363636363637,2.088235294117647,22.882623312563638,37.10181818181818,38.86897680196363,54
13802,2020-08-09,West Virginia,7694,139.0,1846092.0,34459.0,73.43090909090908,0.00036363636363636367,1.7588235294117647,22.882623312563638,37.10181818181818,38.86897680196363,54
13803,2020-08-10,West Virginia,7754,141.0,1846092.0,34459.0,74.61272727272727,0.0,1.911764705882353,22.882623312563638,37.10181818181818,38.86897680196363,54
13804,2020-08-11,West Virginia,7875,147.0,1846092.0,34459.0,74.93454545454544,0.0,3.0019607843137255,22.882623312563638,37.10181818181818,38.86897680196363,54
13805,2020-08-12,West Virginia,8008,153.0,1846092.0,34459.0,76.47999999999999,0.01607843137254902,1.9745098039215687,22.882623312563638,37.10181818181818,38.86897680196363,54
13806,2020-08-13,West Virginia,8151,153.0,1846092.0,34459.0,76.08363636363637,0.38431818181818184,2.9549019607843134,22.882623312563638,37.10181818181818,38.86897680196363,54
13807,2020-08-14,West Virginia,8274,157.0,1846092.0,34459.0,75.43272727272728,0.09166666666666667,3.9490196078431374,22.882623312563638,37.10181818181818,38.86897680196363,54
13808,2020-08-15,West Virginia,8457,160.0,1846092.0,34459.0,69.76545454545455,0.236046511627907,3.8529411764705883,22.882623312563638,37.10181818181818,38.86897680196363,54
13809,2020-08-16,West Virginia,8564,160.0,1846092.0,34459.0,67.95636363636363,0.48434782608695653,2.8352941176470585,22.882623312563638,37.10181818181818,38.86897680196363,54
13810,2020-08-17,West Virginia,8632,160.0,1846092.0,34459.0,70.94727272727273,0.026666666666666665,3.047058823529412,22.882623312563638,37.10181818181818,38.86897680196363,54
13811,2020-08-18,West Virginia,8731,164.0,1846092.0,34459.0,69.63636363636364,0.041568627450980396,2.6392156862745098,22.882623312563638,37.10181818181818,38.86897680196363,54
13812,2020-08-19,West Virginia,8801,166.0,1846092.0,34459.0,69.2690909090909,0.07268292682926829,4.101960784313725,22.882623312563638,37.10181818181818,38.86897680196363,54
13813,2020-08-20,West Virginia,8982,166.0,1846092.0,34459.0,67.05090909090909,0.005849056603773585,2.603921568627451,22.882623312563638,37.10181818181818,38.86897680196363,54
13814,2020-08-21,West Virginia,9066,170.0,1846092.0,34459.0,70.35818181818182,0.0,1.884313725490196,22.882623312563638,37.10181818181818,38.86897680196363,54
13815,2020-08-22,West Virginia,9185,176.0,1846092.0,34459.0,72.53818181818181,0.04111111111111111,2.1294117647058823,22.882623312563638,37.10181818181818,38.86897680196363,54
13816,2020-08-23,West Virginia,9272,178.0,1846092.0,34459.0,73.05818181818181,0.23477272727272727,3.0764705882352943,22.882623312563638,37.10181818181818,38.86897680196363,54
13817,2020-08-24,West Virginia,9312,179.0,1846092.0,34459.0,74.29272727272728,0.05113636363636364,3.731372549019608,22.882623312563638,37.10181818181818,38.86897680196363,54
13818,2020-08-25,West Virginia,9395,187.0,1846092.0,34459.0,74.92545454545454,0.025454545454545455,5.031372549019609,22.882623312563638,37.10181818181818,38.86897680196363,54
13819,2020-08-26,West Virginia,9540,190.0,1846092.0,34459.0,71.52075471698113,0.32937500000000003,3.628571428571428,22.882623312563638,37.10181818181818,38.86897680196363,54
13820,2020-08-27,West Virginia,9633,199.0,1846092.0,34459.0,75.44181818181819,0.003333333333333333,5.543137254901961,22.882623312563638,37.10181818181818,38.86897680196363,54
13821,2020-08-28,West Virginia,9824,202.0,1846092.0,34459.0,75.09272727272727,0.08023255813953488,4.345098039215686,22.882623312563638,37.10181818181818,38.86897680196363,54
13822,2020-08-29,West Virginia,9967,212.0,1846092.0,34459.0,73.83454545454546,0.8006976744186046,5.223529411764705,22.882623312563638,37.10181818181818,38.86897680196363,54
13823,2020-08-30,West Virginia,10110,213.0,1846092.0,34459.0,69.31454545454545,0.156,3.123529411764706,22.882623312563638,37.10181818181818,38.86897680196363,54
13824,2020-08-31,West Virginia,10250,214.0,1846092.0,34459.0,66.57818181818182,0.16069767441860466,2.688235294117647,22.882623312563638,37.10181818181818,38.86897680196363,54
13825,2020-09-01,West Virginia,10507,222.0,1846092.0,34459.0,72.57636363636364,0.3337209302325581,2.5686274509803924,22.882623312563638,37.10181818181818,38.86897680196363,54
13826,2020-09-02,West Virginia,10642,230.0,1846092.0,34459.0,74.44545454545455,0.16627906976744186,5.294117647058823,22.882623312563638,37.10181818181818,38.86897680196363,54
13827,2020-09-03,West Virginia,10845,237.0,1846092.0,34459.0,73.14181818181818,0.19488372093023257,4.064705882352942,22.882623312563638,37.10181818181818,38.86897680196363,54
13828,2020-09-04,West Virginia,11037,243.0,1846092.0,34459.0,72.45454545454545,0.39511111111111114,5.525490196078431,22.882623312563638,37.10181818181818,38.86897680196363,54
13829,2020-09-05,West Virginia,11289,243.0,1846092.0,34459.0,64.26,0.06527272727272727,2.176470588235294,22.882623312563638,37.10181818181818,38.86897680196363,54
13830,2020-09-06,West Virginia,11412,246.0,1846092.0,34459.0,64.72909090909091,0.0,2.574509803921569,22.882623312563638,37.10181818181818,38.86897680196363,54
13831,2020-09-07,West Virginia,11575,247.0,1846092.0,34459.0,68.64181818181818,0.0,3.715686274509804,22.882623312563638,37.10181818181818,38.86897680196363,54
13832,2020-09-08,West Virginia,11661,250.0,1846092.0,34459.0,71.27454545454545,0.012909090909090908,2.2921568627450983,22.882623312563638,37.10181818181818,38.86897680196363,54
13833,2020-09-09,West Virginia,11808,254.0,1846092.0,34459.0,71.55454545454545,0.0,2.3901960784313725,22.882623312563638,37.10181818181818,38.86897680196363,54
13834,2020-09-10,West Virginia,12017,257.0,1846092.0,34459.0,73.2690909090909,0.018,2.0527272727272727,22.882623312563638,37.10181818181818,38.86897680196363,54
13835,2020-09-11,West Virginia,12174,263.0,1846092.0,34459.0,72.56666666666666,0.0045098039215686276,3.8862745098039215,22.882623312563638,37.10181818181818,38.86897680196363,54
13836,2020-09-12,West Virginia,12521,265.0,1846092.0,34459.0,70.54509803921569,0.0126,4.025490196078431,22.882623312563638,37.10181818181818,38.86897680196363,54
13837,2020-09-13,West Virginia,12699,266.0,1846092.0,34459.0,71.09803921568627,0.023846153846153847,3.925490196078431,22.882623312563638,37.10181818181818,38.86897680196363,54
13838,2020-09-14,West Virginia,12820,275.0,1846092.0,34459.0,68.71764705882353,0.2834782608695652,3.8862745098039215,22.882623312563638,37.10181818181818,38.86897680196363,54
13839,2020-09-15,West Virginia,12976,280.0,1846092.0,34459.0,59.103921568627456,0.003529411764705883,2.9686274509803923,22.882623312563638,37.10181818181818,38.86897680196363,54
13840,2020-09-16,West Virginia,13196,290.0,1846092.0,34459.0,59.94509803921568,0.0,2.5686274509803924,22.882623312563638,37.10181818181818,38.86897680196363,54
13841,2020-09-17,West Virginia,13430,294.0,1846092.0,34459.0,62.80392156862745,0.009130434782608695,2.007843137254902,22.882623312563638,37.10181818181818,38.86897680196363,54
13842,2020-09-18,West Virginia,13683,297.0,1846092.0,34459.0,61.470588235294116,0.045000000000000005,5.635294117647058,22.882623312563638,37.10181818181818,38.86897680196363,54
13843,2020-09-19,West Virginia,13874,308.0,1846092.0,34459.0,53.841818181818184,0.0009090909090909091,4.764705882352941,22.882623312563638,37.10181818181818,38.86897680196363,54
13844,2020-09-20,West Virginia,14054,310.0,1846092.0,34459.0,51.92363636363637,0.0,3.596078431372549,22.882623312563638,37.10181818181818,38.86897680196363,54
13845,2020-09-21,West Virginia,14171,312.0,1846092.0,34459.0,52.88181818181818,0.0,3.427450980392157,22.882623312563638,37.10181818181818,38.86897680196363,54
13846,2020-09-22,West Virginia,14384,317.0,1846092.0,34459.0,52.78545454545454,0.0,2.288235294117647,22.882623312563638,37.10181818181818,38.86897680196363,54
13847,2020-09-23,West Virginia,14504,319.0,1846092.0,34459.0,57.24545454545454,0.0,2.1823529411764704,22.882623312563638,37.10181818181818,38.86897680196363,54
13848,2020-09-24,West Virginia,14706,325.0,1846092.0,34459.0,61.052727272727275,0.0012244897959183673,1.7529411764705884,22.882623312563638,37.10181818181818,38.86897680196363,54
13849,2020-09-25,West Virginia,14953,330.0,1846092.0,34459.0,61.50909090909091,0.0203921568627451,2.5862745098039217,22.882623312563638,37.10181818181818,38.86897680196363,54
13850,2020-09-26,West Virginia,15158,332.0,1846092.0,34459.0,64.67272727272727,0.018545454545454546,1.9254901960784314,22.882623312563638,37.10181818181818,38.86897680196363,54
13851,2020-09-27,West Virginia,15348,334.0,1846092.0,34459.0,64.29272727272728,0.0003773584905660377,2.8490196078431373,22.882623312563638,37.10181818181818,38.86897680196363,54
13852,2020-09-28,West Virginia,15512,337.0,1846092.0,34459.0,66.9509090909091,0.0022916666666666667,4.429411764705883,22.882623312563638,37.10181818181818,38.86897680196363,54
13853,2020-09-29,West Virginia,15692,345.0,1846092.0,34459.0,57.97636363636364,0.2118604651162791,3.825490196078431,22.882623312563638,37.10181818181818,38.86897680196363,54
13854,2020-09-30,West Virginia,15848,350.0,1846092.0,34459.0,55.26909090909091,0.5109302325581395,7.73921568627451,22.882623312563638,37.10181818181818,38.86897680196363,54
13855,2020-10-01,West Virginia,16024,354.0,1846092.0,34459.0,58.29272727272727,0.013018867924528301,5.2,22.882623312563638,37.10181818181818,38.86897680196363,54
13856,2020-10-02,West Virginia,16307,355.0,1846092.0,34459.0,49.441818181818185,0.0068000000000000005,3.37843137254902,22.882623312563638,37.10181818181818,38.86897680196363,54
13857,2020-10-03,West Virginia,16468,357.0,1846092.0,34459.0,47.42909090909091,0.0,1.3568627450980393,22.882623312563638,37.10181818181818,38.86897680196363,54
13858,2020-10-04,West Virginia,16628,358.0,1846092.0,34459.0,51.88,0.0,2.9823529411764707,22.882623312563638,37.10181818181818,38.86897680196363,54
13859,2020-10-05,West Virginia,16742,361.0,1846092.0,34459.0,51.658181818181816,0.16883720930232557,3.3862745098039215,22.882623312563638,37.10181818181818,38.86897680196363,54
13860,2020-10-06,West Virginia,16936,364.0,1846092.0,34459.0,50.78181818181818,0.006981132075471698,3.396078431372549,22.882623312563638,37.10181818181818,38.86897680196363,54
13861,2020-10-07,West Virginia,17139,369.0,1846092.0,34459.0,61.6,0.021454545454545452,7.188235294117647,22.882623312563638,37.10181818181818,38.86897680196363,54
13862,2020-10-08,West Virginia,17325,370.0,1846092.0,34459.0,60.32727272727273,0.0,4.092156862745098,22.882623312563638,37.10181818181818,38.86897680196363,54
13863,2020-10-09,West Virginia,17707,376.0,1846092.0,34459.0,54.941818181818185,0.0,2.107843137254902,22.882623312563638,37.10181818181818,38.86897680196363,54
13864,2020-10-10,West Virginia,17913,381.0,1846092.0,34459.0,62.150909090909096,0.009583333333333334,4.372549019607843,22.882623312563638,37.10181818181818,38.86897680196363,54
13865,2020-10-11,West Virginia,18128,382.0,1846092.0,34459.0,62.658181818181816,0.13073170731707318,3.4901960784313726,22.882623312563638,37.10181818181818,38.86897680196363,54
13866,2020-10-12,West Virginia,18281,385.0,1846092.0,34459.0,64.11454545454546,0.36933333333333335,4.615686274509804,22.882623312563638,37.10181818181818,38.86897680196363,54
13867,2020-10-13,West Virginia,18555,387.0,1846092.0,34459.0,59.18909090909091,0.11395348837209303,5.6039215686274515,22.882623312563638,37.10181818181818,38.86897680196363,54
13868,2020-10-14,West Virginia,18818,391.0,1846092.0,34459.0,54.31818181818182,0.021272727272727273,3.4372549019607845,22.882623312563638,37.10181818181818,38.86897680196363,54
13869,2020-10-15,West Virginia,19082,393.0,1846092.0,34459.0,60.51090909090909,0.019245283018867926,6.62156862745098,22.882623312563638,37.10181818181818,38.86897680196363,54
13870,2020-10-16,West Virginia,19580,396.0,1846092.0,34459.0,51.44150943396227,0.2153488372093023,4.3612244897959185,22.882623312563638,37.10181818181818,38.86897680196363,54
13871,2020-10-17,West Virginia,19801,399.0,1846092.0,34459.0,44.239999999999995,0.04563636363636364,2.0980392156862746,22.882623312563638,37.10181818181818,38.86897680196363,54
13872,2020-10-18,West Virginia,20081,399.0,1846092.0,34459.0,48.54727272727273,0.0,3.803921568627451,22.882623312563638,37.10181818181818,38.86897680196363,54
13873,2020-10-19,West Virginia,20293,399.0,1846092.0,34459.0,56.93090909090909,0.004528301886792453,2.388235294117647,22.882623312563638,37.10181818181818,38.86897680196363,54
13874,2020-10-20,West Virginia,20519,408.0,1846092.0,34459.0,61.45090909090909,0.040754716981132075,2.8901960784313725,22.882623312563638,37.10181818181818,38.86897680196363,54
13875,2020-10-21,West Virginia,20734,413.0,1846092.0,34459.0,63.592727272727274,0.03872727272727273,3.1862745098039214,22.882623312563638,37.10181818181818,38.86897680196363,54
13876,2020-10-22,West Virginia,21057,418.0,1846092.0,34459.0,63.77272727272727,0.0,1.6764705882352942,22.882623312563638,37.10181818181818,38.86897680196363,54
13877,2020-10-23,West Virginia,21392,422.0,1846092.0,34459.0,64.68,0.0,3.284313725490196,22.882623312563638,37.10181818181818,38.86897680196363,54
13878,2020-10-24,West Virginia,21712,422.0,1846092.0,34459.0,57.32909090909091,0.13428571428571429,4.792156862745098,22.882623312563638,37.10181818181818,38.86897680196363,54
13879,2020-10-25,West Virginia,21906,423.0,1846092.0,34459.0,48.347272727272724,0.09659574468085107,4.856862745098039,22.882623312563638,37.10181818181818,38.86897680196363,54
13880,2020-10-26,West Virginia,22223,424.0,1846092.0,34459.0,53.30181818181818,0.05653061224489796,2.368627450980392,22.882623312563638,37.10181818181818,38.86897680196363,54
13881,2020-10-27,West Virginia,22706,432.0,1846092.0,34459.0,54.630909090909086,0.006415094339622642,2.7372549019607844,22.882623312563638,37.10181818181818,38.86897680196363,54
13882,2020-10-28,West Virginia,23064,436.0,1846092.0,34459.0,56.594545454545454,0.015869565217391305,2.380392156862745,22.882623312563638,37.10181818181818,38.86897680196363,54
13883,2020-10-29,West Virginia,23466,443.0,1846092.0,34459.0,57.027272727272724,0.6619565217391304,4.662745098039216,22.882623312563638,37.10181818181818,38.86897680196363,54
13884,2020-10-30,West Virginia,23990,451.0,1846092.0,34459.0,46.48909090909091,0.8493478260869566,7.311764705882353,22.882623312563638,37.10181818181818,38.86897680196363,54
13885,2020-10-31,West Virginia,24460,457.0,1846092.0,34459.0,40.90181818181818,0.03472727272727273,2.6431372549019603,22.882623312563638,37.10181818181818,38.86897680196363,54
13886,2020-11-01,West Virginia,24883,457.0,1846092.0,34459.0,47.69818181818182,0.0003846153846153846,9.145098039215688,22.882623312563638,37.10181818181818,38.86897680196363,54
13887,2020-11-02,West Virginia,25235,458.0,1846092.0,34459.0,35.96037735849057,0.025952380952380956,11.173469387755102,22.882623312563638,37.10181818181818,38.86897680196363,54
13888,2020-11-03,West Virginia,25593,469.0,1846092.0,34459.0,44.19454545454545,0.0005454545454545455,7.276470588235295,22.882623312563638,37.10181818181818,38.86897680196363,54
13889,2020-11-04,West Virginia,25987,472.0,1846092.0,34459.0,49.60181818181818,0.0003773584905660377,2.6941176470588237,22.882623312563638,37.10181818181818,38.86897680196363,54
13890,2020-11-05,West Virginia,26547,480.0,1846092.0,34459.0,52.91818181818182,0.0,2.580392156862745,22.882623312563638,37.10181818181818,38.86897680196363,54
13891,2020-11-06,West Virginia,27087,487.0,1846092.0,34459.0,54.48909090909091,0.0,1.5627450980392157,22.882623312563638,37.10181818181818,38.86897680196363,54
13892,2020-11-07,West Virginia,27742,502.0,1846092.0,34459.0,53.843636363636364,0.0,0.8725490196078431,22.882623312563638,37.10181818181818,38.86897680196363,54
13893,2020-11-08,West Virginia,28404,502.0,1846092.0,34459.0,56.22181818181818,0.0,1.6039215686274508,22.882623312563638,37.10181818181818,38.86897680196363,54
13894,2020-11-09,West Virginia,28805,530.0,1846092.0,34459.0,59.54363636363637,0.0,2.256862745098039,22.882623312563638,37.10181818181818,38.86897680196363,54
13895,2020-11-10,West Virginia,29316,546.0,1846092.0,34459.0,63.10909090909091,0.0007692307692307692,4.284313725490196,22.882623312563638,37.10181818181818,38.86897680196363,54
13896,2020-11-11,West Virginia,30201,553.0,1846092.0,34459.0,64.56909090909092,0.15891304347826085,4.090196078431372,22.882623312563638,37.10181818181818,38.86897680196363,54
13897,2020-11-12,West Virginia,30897,555.0,1846092.0,34459.0,51.21636363636364,1.149375,4.59607843137255,22.882623312563638,37.10181818181818,38.86897680196363,54
13898,2020-11-13,West Virginia,31639,565.0,1846092.0,34459.0,46.661818181818184,0.02018867924528302,4.076470588235294,22.882623312563638,37.10181818181818,38.86897680196363,54
13899,2020-11-14,West Virginia,32792,574.0,1846092.0,34459.0,42.3,0.0,1.9411764705882353,22.882623312563638,37.10181818181818,38.86897680196363,54
13900,2020-11-15,West Virginia,33659,582.0,1846092.0,34459.0,54.014545454545456,0.005,9.609803921568627,22.882623312563638,37.10181818181818,38.86897680196363,54
13901,2020-11-16,West Virginia,34460,585.0,1846092.0,34459.0,45.68363636363636,0.09472727272727273,10.780392156862744,22.882623312563638,37.10181818181818,38.86897680196363,54
13902,2020-11-17,West Virginia,35324,598.0,1846092.0,34459.0,40.60727272727273,0.0006666666666666666,9.35686274509804,22.882623312563638,37.10181818181818,38.86897680196363,54
13903,2020-11-18,West Virginia,36277,612.0,1846092.0,34459.0,34.22727272727273,0.023454545454545454,5.098039215686274,22.882623312563638,37.10181818181818,38.86897680196363,54
13904,2020-11-19,West Virginia,37399,623.0,1846092.0,34459.0,41.68727272727273,0.0,4.458823529411765,22.882623312563638,37.10181818181818,38.86897680196363,54
13905,2020-11-20,West Virginia,38480,639.0,1846092.0,34459.0,54.369090909090914,0.0,6.776470588235295,22.882623312563638,37.10181818181818,38.86897680196363,54
13906,2020-11-21,West Virginia,39598,658.0,1846092.0,34459.0,53.68181818181818,0.0,3.1098039215686275,22.882623312563638,37.10181818181818,38.86897680196363,54
13907,2020-11-22,West Virginia,40478,662.0,1846092.0,34459.0,51.50727272727273,0.024693877551020406,5.1686274509803924,22.882623312563638,37.10181818181818,38.86897680196363,54
13908,2020-11-23,West Virginia,41114,667.0,1846092.0,34459.0,42.42363636363637,0.30869565217391304,7.252941176470588,22.882623312563638,37.10181818181818,38.86897680196363,54
13909,2020-11-24,West Virginia,42083,682.0,1846092.0,34459.0,37.62,0.045849056603773586,2.619607843137255,22.882623312563638,37.10181818181818,38.86897680196363,54
13910,2020-11-25,West Virginia,43050,695.0,1846092.0,34459.0,46.80181818181818,0.0004761904761904762,4.639215686274509,22.882623312563638,37.10181818181818,38.86897680196363,54
